03:42:25 citybuddy-bench-k6 cpu=0.89% mem=45.33MiB / 13.63GiB
03:42:51 citybuddy-bench-agent cpu=3.31% mem=57.81MiB / 13.63GiB
03:42:51 citybuddy-bench-model cpu=0.25% mem=38.17MiB / 13.63GiB
03:42:51 citybuddy-bench-commerce cpu=1.55% mem=345.5MiB / 13.63GiB
03:42:51 citybuddy-mysql-1 cpu=4.99% mem=1.031GiB / 13.63GiB
03:42:51 citybuddy-elasticsearch-1 cpu=0.18% mem=1.282GiB / 13.63GiB
03:42:53 citybuddy-bench-k6 cpu=0.61% mem=49.41MiB / 13.63GiB
03:42:53 citybuddy-bench-agent cpu=2.90% mem=57.88MiB / 13.63GiB
03:42:53 citybuddy-bench-model cpu=0.24% mem=38.17MiB / 13.63GiB
03:42:53 citybuddy-bench-commerce cpu=1.68% mem=345.5MiB / 13.63GiB
03:42:53 citybuddy-mysql-1 cpu=4.08% mem=1.031GiB / 13.63GiB
03:42:53 citybuddy-elasticsearch-1 cpu=1.48% mem=1.282GiB / 13.63GiB
03:42:55 citybuddy-bench-k6 cpu=0.22% mem=49.38MiB / 13.63GiB
03:42:55 citybuddy-bench-agent cpu=0.11% mem=57.84MiB / 13.63GiB
03:42:55 citybuddy-bench-model cpu=0.07% mem=38.17MiB / 13.63GiB
03:42:55 citybuddy-bench-commerce cpu=0.08% mem=345.5MiB / 13.63GiB
03:42:55 citybuddy-mysql-1 cpu=0.20% mem=1.031GiB / 13.63GiB
03:42:55 citybuddy-elasticsearch-1 cpu=0.12% mem=1.282GiB / 13.63GiB
03:42:57 citybuddy-bench-k6 cpu=0.17% mem=49.59MiB / 13.63GiB
03:42:57 citybuddy-bench-agent cpu=0.08% mem=57.8MiB / 13.63GiB
03:42:57 citybuddy-bench-model cpu=0.04% mem=38.17MiB / 13.63GiB
03:42:57 citybuddy-bench-commerce cpu=0.06% mem=345.5MiB / 13.63GiB
03:42:57 citybuddy-mysql-1 cpu=0.11% mem=1.031GiB / 13.63GiB
03:42:57 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:42:59 citybuddy-bench-k6 cpu=0.14% mem=49.32MiB / 13.63GiB
03:42:59 citybuddy-bench-agent cpu=0.06% mem=57.79MiB / 13.63GiB
03:42:59 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:42:59 citybuddy-bench-commerce cpu=0.08% mem=345.5MiB / 13.63GiB
03:42:59 citybuddy-mysql-1 cpu=0.11% mem=1.031GiB / 13.63GiB
03:42:59 citybuddy-elasticsearch-1 cpu=1.33% mem=1.284GiB / 13.63GiB
03:43:01 citybuddy-bench-k6 cpu=0.16% mem=49.32MiB / 13.63GiB
03:43:01 citybuddy-bench-agent cpu=0.07% mem=57.78MiB / 13.63GiB
03:43:01 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:43:01 citybuddy-bench-commerce cpu=0.08% mem=345.5MiB / 13.63GiB
03:43:01 citybuddy-mysql-1 cpu=0.18% mem=1.031GiB / 13.63GiB
03:43:01 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
03:43:03 citybuddy-bench-k6 cpu=0.14% mem=49.32MiB / 13.63GiB
03:43:03 citybuddy-bench-agent cpu=0.05% mem=57.78MiB / 13.63GiB
03:43:03 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:03 citybuddy-bench-commerce cpu=0.07% mem=345.5MiB / 13.63GiB
03:43:03 citybuddy-mysql-1 cpu=0.12% mem=1.031GiB / 13.63GiB
03:43:03 citybuddy-elasticsearch-1 cpu=1.44% mem=1.282GiB / 13.63GiB
03:43:05 citybuddy-bench-k6 cpu=0.16% mem=49.39MiB / 13.63GiB
03:43:05 citybuddy-bench-agent cpu=0.07% mem=57.78MiB / 13.63GiB
03:43:05 citybuddy-bench-model cpu=0.09% mem=38.16MiB / 13.63GiB
03:43:05 citybuddy-bench-commerce cpu=0.10% mem=345.5MiB / 13.63GiB
03:43:05 citybuddy-mysql-1 cpu=0.21% mem=1.031GiB / 13.63GiB
03:43:05 citybuddy-elasticsearch-1 cpu=0.16% mem=1.282GiB / 13.63GiB
03:43:07 citybuddy-bench-k6 cpu=0.18% mem=49.39MiB / 13.63GiB
03:43:07 citybuddy-bench-agent cpu=0.06% mem=57.78MiB / 13.63GiB
03:43:07 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:43:07 citybuddy-bench-commerce cpu=0.08% mem=345.5MiB / 13.63GiB
03:43:07 citybuddy-mysql-1 cpu=0.18% mem=1.031GiB / 13.63GiB
03:43:07 citybuddy-elasticsearch-1 cpu=0.15% mem=1.282GiB / 13.63GiB
03:43:09 citybuddy-bench-k6 cpu=0.11% mem=49.39MiB / 13.63GiB
03:43:09 citybuddy-bench-agent cpu=0.04% mem=57.78MiB / 13.63GiB
03:43:09 citybuddy-bench-model cpu=0.04% mem=38.16MiB / 13.63GiB
03:43:09 citybuddy-bench-commerce cpu=0.06% mem=345.5MiB / 13.63GiB
03:43:09 citybuddy-mysql-1 cpu=0.11% mem=1.031GiB / 13.63GiB
03:43:09 citybuddy-elasticsearch-1 cpu=1.34% mem=1.282GiB / 13.63GiB
03:43:11 citybuddy-bench-k6 cpu=0.33% mem=49.39MiB / 13.63GiB
03:43:11 citybuddy-bench-agent cpu=0.10% mem=57.78MiB / 13.63GiB
03:43:11 citybuddy-bench-model cpu=0.11% mem=38.16MiB / 13.63GiB
03:43:11 citybuddy-bench-commerce cpu=0.15% mem=345.6MiB / 13.63GiB
03:43:11 citybuddy-mysql-1 cpu=0.31% mem=1.031GiB / 13.63GiB
03:43:11 citybuddy-elasticsearch-1 cpu=0.21% mem=1.282GiB / 13.63GiB
03:43:13 citybuddy-bench-k6 cpu=0.11% mem=49.39MiB / 13.63GiB
03:43:13 citybuddy-bench-agent cpu=0.04% mem=57.78MiB / 13.63GiB
03:43:13 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:13 citybuddy-bench-commerce cpu=0.10% mem=345.6MiB / 13.63GiB
03:43:13 citybuddy-mysql-1 cpu=0.12% mem=1.031GiB / 13.63GiB
03:43:13 citybuddy-elasticsearch-1 cpu=0.09% mem=1.282GiB / 13.63GiB
03:43:15 citybuddy-bench-k6 cpu=0.10% mem=49.39MiB / 13.63GiB
03:43:15 citybuddy-bench-agent cpu=0.04% mem=57.78MiB / 13.63GiB
03:43:15 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:15 citybuddy-bench-commerce cpu=0.07% mem=345.6MiB / 13.63GiB
03:43:15 citybuddy-mysql-1 cpu=0.17% mem=1.031GiB / 13.63GiB
03:43:15 citybuddy-elasticsearch-1 cpu=1.37% mem=1.282GiB / 13.63GiB
03:43:17 citybuddy-bench-k6 cpu=0.13% mem=49.39MiB / 13.63GiB
03:43:17 citybuddy-bench-agent cpu=0.04% mem=57.78MiB / 13.63GiB
03:43:17 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:17 citybuddy-bench-commerce cpu=0.06% mem=345.6MiB / 13.63GiB
03:43:17 citybuddy-mysql-1 cpu=0.14% mem=1.031GiB / 13.63GiB
03:43:17 citybuddy-elasticsearch-1 cpu=0.14% mem=1.282GiB / 13.63GiB
03:43:19 citybuddy-bench-k6 cpu=0.10% mem=49.39MiB / 13.63GiB
03:43:19 citybuddy-bench-agent cpu=0.05% mem=57.78MiB / 13.63GiB
03:43:19 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:19 citybuddy-bench-commerce cpu=0.63% mem=345.6MiB / 13.63GiB
03:43:19 citybuddy-mysql-1 cpu=0.13% mem=1.031GiB / 13.63GiB
03:43:19 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:43:21 citybuddy-bench-k6 cpu=0.12% mem=49.39MiB / 13.63GiB
03:43:21 citybuddy-bench-agent cpu=0.06% mem=57.74MiB / 13.63GiB
03:43:21 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:43:21 citybuddy-bench-commerce cpu=0.11% mem=345.6MiB / 13.63GiB
03:43:21 citybuddy-mysql-1 cpu=0.14% mem=1.031GiB / 13.63GiB
03:43:21 citybuddy-elasticsearch-1 cpu=1.34% mem=1.282GiB / 13.63GiB
03:43:23 citybuddy-bench-k6 cpu=0.09% mem=49.39MiB / 13.63GiB
03:43:23 citybuddy-bench-agent cpu=0.04% mem=57.74MiB / 13.63GiB
03:43:23 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:23 citybuddy-bench-commerce cpu=0.16% mem=345.6MiB / 13.63GiB
03:43:23 citybuddy-mysql-1 cpu=0.13% mem=1.031GiB / 13.63GiB
03:43:23 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:43:25 citybuddy-bench-k6 cpu=0.11% mem=49.39MiB / 13.63GiB
03:43:25 citybuddy-bench-agent cpu=0.04% mem=57.62MiB / 13.63GiB
03:43:25 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:25 citybuddy-bench-commerce cpu=0.13% mem=345.6MiB / 13.63GiB
03:43:25 citybuddy-mysql-1 cpu=0.18% mem=1.031GiB / 13.63GiB
03:43:25 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:43:27 citybuddy-bench-k6 cpu=0.12% mem=49.39MiB / 13.63GiB
03:43:27 citybuddy-bench-agent cpu=0.05% mem=57.62MiB / 13.63GiB
03:43:27 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:27 citybuddy-bench-commerce cpu=0.12% mem=345.6MiB / 13.63GiB
03:43:27 citybuddy-mysql-1 cpu=0.13% mem=1.031GiB / 13.63GiB
03:43:27 citybuddy-elasticsearch-1 cpu=1.38% mem=1.282GiB / 13.63GiB
03:43:29 citybuddy-bench-k6 cpu=0.14% mem=49.39MiB / 13.63GiB
03:43:29 citybuddy-bench-agent cpu=0.06% mem=57.59MiB / 13.63GiB
03:43:29 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:43:29 citybuddy-bench-commerce cpu=0.12% mem=345.6MiB / 13.63GiB
03:43:29 citybuddy-mysql-1 cpu=0.19% mem=1.031GiB / 13.63GiB
03:43:29 citybuddy-elasticsearch-1 cpu=0.12% mem=1.282GiB / 13.63GiB
03:43:31 citybuddy-bench-k6 cpu=0.18% mem=49.39MiB / 13.63GiB
03:43:31 citybuddy-bench-agent cpu=0.08% mem=57.59MiB / 13.63GiB
03:43:31 citybuddy-bench-model cpu=0.09% mem=38.16MiB / 13.63GiB
03:43:31 citybuddy-bench-commerce cpu=0.13% mem=345.6MiB / 13.63GiB
03:43:31 citybuddy-mysql-1 cpu=0.23% mem=1.031GiB / 13.63GiB
03:43:31 citybuddy-elasticsearch-1 cpu=0.17% mem=1.282GiB / 13.63GiB
03:43:33 citybuddy-bench-k6 cpu=0.14% mem=49.39MiB / 13.63GiB
03:43:33 citybuddy-bench-agent cpu=0.05% mem=57.56MiB / 13.63GiB
03:43:33 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:43:33 citybuddy-bench-commerce cpu=0.22% mem=345.6MiB / 13.63GiB
03:43:33 citybuddy-mysql-1 cpu=0.18% mem=1.031GiB / 13.63GiB
03:43:33 citybuddy-elasticsearch-1 cpu=1.33% mem=1.282GiB / 13.63GiB
03:43:35 citybuddy-bench-k6 cpu=0.15% mem=49.39MiB / 13.63GiB
03:43:35 citybuddy-bench-agent cpu=0.06% mem=57.56MiB / 13.63GiB
03:43:35 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:35 citybuddy-bench-commerce cpu=0.10% mem=345.6MiB / 13.63GiB
03:43:35 citybuddy-mysql-1 cpu=0.22% mem=1.031GiB / 13.63GiB
03:43:35 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
03:43:37 citybuddy-bench-k6 cpu=0.19% mem=49.39MiB / 13.63GiB
03:43:37 citybuddy-bench-agent cpu=0.09% mem=57.53MiB / 13.63GiB
03:43:37 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
03:43:37 citybuddy-bench-commerce cpu=0.18% mem=345.6MiB / 13.63GiB
03:43:37 citybuddy-mysql-1 cpu=0.23% mem=1.031GiB / 13.63GiB
03:43:37 citybuddy-elasticsearch-1 cpu=0.18% mem=1.282GiB / 13.63GiB
03:43:39 citybuddy-bench-k6 cpu=0.11% mem=49.39MiB / 13.63GiB
03:43:39 citybuddy-bench-agent cpu=0.05% mem=57.53MiB / 13.63GiB
03:43:39 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:39 citybuddy-bench-commerce cpu=0.16% mem=345.6MiB / 13.63GiB
03:43:39 citybuddy-mysql-1 cpu=0.12% mem=1.031GiB / 13.63GiB
03:43:39 citybuddy-elasticsearch-1 cpu=1.31% mem=1.282GiB / 13.63GiB
03:43:41 citybuddy-bench-k6 cpu=0.17% mem=51.39MiB / 13.63GiB
03:43:41 citybuddy-bench-agent cpu=0.05% mem=57.51MiB / 13.63GiB
03:43:41 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
03:43:41 citybuddy-bench-commerce cpu=0.09% mem=345.6MiB / 13.63GiB
03:43:41 citybuddy-mysql-1 cpu=0.21% mem=1.031GiB / 13.63GiB
03:43:41 citybuddy-elasticsearch-1 cpu=0.15% mem=1.282GiB / 13.63GiB
03:43:43 citybuddy-bench-k6 cpu=0.10% mem=51.39MiB / 13.63GiB
03:43:43 citybuddy-bench-agent cpu=0.04% mem=57.51MiB / 13.63GiB
03:43:43 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:43 citybuddy-bench-commerce cpu=0.10% mem=345.6MiB / 13.63GiB
03:43:43 citybuddy-mysql-1 cpu=0.13% mem=1.031GiB / 13.63GiB
03:43:43 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
03:43:45 citybuddy-bench-k6 cpu=0.10% mem=51.39MiB / 13.63GiB
03:43:45 citybuddy-bench-agent cpu=0.04% mem=57.48MiB / 13.63GiB
03:43:45 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:43:45 citybuddy-bench-commerce cpu=0.07% mem=345.6MiB / 13.63GiB
03:43:45 citybuddy-mysql-1 cpu=0.10% mem=1.031GiB / 13.63GiB
03:43:45 citybuddy-elasticsearch-1 cpu=1.28% mem=1.282GiB / 13.63GiB
03:43:47 citybuddy-bench-k6 cpu=0.13% mem=51.45MiB / 13.63GiB
03:43:47 citybuddy-bench-agent cpu=0.05% mem=57.48MiB / 13.63GiB
03:43:47 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:43:47 citybuddy-bench-commerce cpu=0.07% mem=345.6MiB / 13.63GiB
03:43:47 citybuddy-mysql-1 cpu=0.12% mem=1.031GiB / 13.63GiB
03:43:47 citybuddy-elasticsearch-1 cpu=0.14% mem=1.282GiB / 13.63GiB
03:43:49 citybuddy-bench-k6 cpu=1.27% mem=51.54MiB / 13.63GiB
03:43:49 citybuddy-bench-agent cpu=7.41% mem=57.96MiB / 13.63GiB
03:43:49 citybuddy-bench-model cpu=0.50% mem=38.17MiB / 13.63GiB
03:43:49 citybuddy-bench-commerce cpu=3.80% mem=345.7MiB / 13.63GiB
03:43:49 citybuddy-mysql-1 cpu=11.26% mem=1.031GiB / 13.63GiB
03:43:49 citybuddy-elasticsearch-1 cpu=0.22% mem=1.282GiB / 13.63GiB
03:43:51 citybuddy-bench-k6 cpu=1.28% mem=51.62MiB / 13.63GiB
03:43:51 citybuddy-bench-agent cpu=9.75% mem=57.93MiB / 13.63GiB
03:43:51 citybuddy-bench-model cpu=0.53% mem=38.17MiB / 13.63GiB
03:43:51 citybuddy-bench-commerce cpu=6.36% mem=345.7MiB / 13.63GiB
03:43:51 citybuddy-mysql-1 cpu=13.26% mem=1.031GiB / 13.63GiB
03:43:51 citybuddy-elasticsearch-1 cpu=2.03% mem=1.282GiB / 13.63GiB
03:43:53 citybuddy-bench-k6 cpu=1.04% mem=51.69MiB / 13.63GiB
03:43:53 citybuddy-bench-agent cpu=6.49% mem=58.04MiB / 13.63GiB
03:43:53 citybuddy-bench-model cpu=0.45% mem=38.17MiB / 13.63GiB
03:43:53 citybuddy-bench-commerce cpu=2.45% mem=345.7MiB / 13.63GiB
03:43:53 citybuddy-mysql-1 cpu=10.04% mem=1.031GiB / 13.63GiB
03:43:53 citybuddy-elasticsearch-1 cpu=0.19% mem=1.282GiB / 13.63GiB
03:43:55 citybuddy-bench-k6 cpu=1.02% mem=51.69MiB / 13.63GiB
03:43:55 citybuddy-bench-agent cpu=6.83% mem=58.12MiB / 13.63GiB
03:43:55 citybuddy-bench-model cpu=0.44% mem=38.17MiB / 13.63GiB
03:43:55 citybuddy-bench-commerce cpu=2.54% mem=345.7MiB / 13.63GiB
03:43:55 citybuddy-mysql-1 cpu=9.80% mem=1.031GiB / 13.63GiB
03:43:55 citybuddy-elasticsearch-1 cpu=0.20% mem=1.282GiB / 13.63GiB
03:43:57 citybuddy-bench-k6 cpu=1.19% mem=51.7MiB / 13.63GiB
03:43:57 citybuddy-bench-agent cpu=9.39% mem=58.17MiB / 13.63GiB
03:43:57 citybuddy-bench-model cpu=0.45% mem=38.17MiB / 13.63GiB
03:43:57 citybuddy-bench-commerce cpu=6.25% mem=345.8MiB / 13.63GiB
03:43:57 citybuddy-mysql-1 cpu=11.98% mem=1.031GiB / 13.63GiB
03:43:57 citybuddy-elasticsearch-1 cpu=2.65% mem=1.282GiB / 13.63GiB
03:43:59 citybuddy-bench-k6 cpu=1.87% mem=51.7MiB / 13.63GiB
03:43:59 citybuddy-bench-agent cpu=6.56% mem=58.17MiB / 13.63GiB
03:43:59 citybuddy-bench-model cpu=0.47% mem=38.17MiB / 13.63GiB
03:43:59 citybuddy-bench-commerce cpu=3.49% mem=345.8MiB / 13.63GiB
03:43:59 citybuddy-mysql-1 cpu=11.64% mem=1.031GiB / 13.63GiB
03:43:59 citybuddy-elasticsearch-1 cpu=0.24% mem=1.282GiB / 13.63GiB
03:44:01 citybuddy-bench-k6 cpu=0.88% mem=51.7MiB / 13.63GiB
03:44:01 citybuddy-bench-agent cpu=6.29% mem=58.2MiB / 13.63GiB
03:44:01 citybuddy-bench-model cpu=0.46% mem=38.17MiB / 13.63GiB
03:44:01 citybuddy-bench-commerce cpu=3.35% mem=345.9MiB / 13.63GiB
03:44:01 citybuddy-mysql-1 cpu=11.16% mem=1.031GiB / 13.63GiB
03:44:01 citybuddy-elasticsearch-1 cpu=0.19% mem=1.282GiB / 13.63GiB
03:44:03 citybuddy-bench-k6 cpu=0.94% mem=51.71MiB / 13.63GiB
03:44:03 citybuddy-bench-agent cpu=6.24% mem=58.25MiB / 13.63GiB
03:44:03 citybuddy-bench-model cpu=0.44% mem=38.17MiB / 13.63GiB
03:44:03 citybuddy-bench-commerce cpu=2.17% mem=345.9MiB / 13.63GiB
03:44:03 citybuddy-mysql-1 cpu=10.89% mem=1.031GiB / 13.63GiB
03:44:03 citybuddy-elasticsearch-1 cpu=2.06% mem=1.282GiB / 13.63GiB
03:44:06 citybuddy-bench-k6 cpu=0.92% mem=51.71MiB / 13.63GiB
03:44:06 citybuddy-bench-agent cpu=6.60% mem=58.53MiB / 13.63GiB
03:44:06 citybuddy-bench-model cpu=0.44% mem=38.17MiB / 13.63GiB
03:44:06 citybuddy-bench-commerce cpu=3.72% mem=345.9MiB / 13.63GiB
03:44:06 citybuddy-mysql-1 cpu=11.01% mem=1.031GiB / 13.63GiB
03:44:06 citybuddy-elasticsearch-1 cpu=0.23% mem=1.282GiB / 13.63GiB
03:44:08 citybuddy-bench-k6 cpu=1.09% mem=51.71MiB / 13.63GiB
03:44:08 citybuddy-bench-agent cpu=8.98% mem=58.32MiB / 13.63GiB
03:44:08 citybuddy-bench-model cpu=0.47% mem=38.17MiB / 13.63GiB
03:44:08 citybuddy-bench-commerce cpu=2.89% mem=345.9MiB / 13.63GiB
03:44:08 citybuddy-mysql-1 cpu=13.36% mem=1.031GiB / 13.63GiB
03:44:08 citybuddy-elasticsearch-1 cpu=0.26% mem=1.282GiB / 13.63GiB
03:44:10 citybuddy-bench-k6 cpu=0.97% mem=51.71MiB / 13.63GiB
03:44:10 citybuddy-bench-agent cpu=6.28% mem=58.37MiB / 13.63GiB
03:44:10 citybuddy-bench-model cpu=0.49% mem=38.17MiB / 13.63GiB
03:44:10 citybuddy-bench-commerce cpu=4.32% mem=346MiB / 13.63GiB
03:44:10 citybuddy-mysql-1 cpu=10.95% mem=1.031GiB / 13.63GiB
