03:58:51 citybuddy-bench-k6 cpu=2.55% mem=32MiB / 13.63GiB
03:59:07 citybuddy-bench-k6 cpu=0.36% mem=34.12MiB / 13.63GiB
03:59:07 citybuddy-bench-agent cpu=24.06% mem=80.41MiB / 13.63GiB
03:59:07 citybuddy-bench-model cpu=0.45% mem=38.16MiB / 13.63GiB
03:59:07 citybuddy-bench-commerce cpu=0.10% mem=363.6MiB / 13.63GiB
03:59:07 citybuddy-mysql-1 cpu=1.86% mem=1.034GiB / 13.63GiB
03:59:07 citybuddy-elasticsearch-1 cpu=1.22% mem=1.282GiB / 13.63GiB
03:59:09 citybuddy-bench-k6 cpu=0.34% mem=36.16MiB / 13.63GiB
03:59:09 citybuddy-bench-agent cpu=21.24% mem=80.44MiB / 13.63GiB
03:59:09 citybuddy-bench-model cpu=0.35% mem=38.16MiB / 13.63GiB
03:59:09 citybuddy-bench-commerce cpu=0.20% mem=363.6MiB / 13.63GiB
03:59:09 citybuddy-mysql-1 cpu=1.57% mem=1.034GiB / 13.63GiB
03:59:09 citybuddy-elasticsearch-1 cpu=2.61% mem=1.282GiB / 13.63GiB
03:59:11 citybuddy-bench-k6 cpu=0.29% mem=36.18MiB / 13.63GiB
03:59:11 citybuddy-bench-agent cpu=21.40% mem=81.14MiB / 13.63GiB
03:59:11 citybuddy-bench-model cpu=0.34% mem=38.17MiB / 13.63GiB
03:59:11 citybuddy-bench-commerce cpu=0.70% mem=363.6MiB / 13.63GiB
03:59:11 citybuddy-mysql-1 cpu=1.29% mem=1.035GiB / 13.63GiB
03:59:11 citybuddy-elasticsearch-1 cpu=0.87% mem=1.282GiB / 13.63GiB
03:59:13 citybuddy-bench-k6 cpu=0.39% mem=36.17MiB / 13.63GiB
03:59:13 citybuddy-bench-agent cpu=22.65% mem=81.16MiB / 13.63GiB
03:59:13 citybuddy-bench-model cpu=0.44% mem=38.16MiB / 13.63GiB
03:59:13 citybuddy-bench-commerce cpu=0.20% mem=363.6MiB / 13.63GiB
03:59:13 citybuddy-mysql-1 cpu=1.68% mem=1.034GiB / 13.63GiB
03:59:13 citybuddy-elasticsearch-1 cpu=1.14% mem=1.282GiB / 13.63GiB
03:59:15 citybuddy-bench-k6 cpu=0.34% mem=36.17MiB / 13.63GiB
03:59:15 citybuddy-bench-agent cpu=22.14% mem=81.89MiB / 13.63GiB
03:59:15 citybuddy-bench-model cpu=0.38% mem=38.16MiB / 13.63GiB
03:59:15 citybuddy-bench-commerce cpu=0.14% mem=363.6MiB / 13.63GiB
03:59:15 citybuddy-mysql-1 cpu=1.74% mem=1.034GiB / 13.63GiB
03:59:15 citybuddy-elasticsearch-1 cpu=2.88% mem=1.282GiB / 13.63GiB
03:59:17 citybuddy-bench-k6 cpu=0.30% mem=36.17MiB / 13.63GiB
03:59:17 citybuddy-bench-agent cpu=21.12% mem=81.91MiB / 13.63GiB
03:59:17 citybuddy-bench-model cpu=0.30% mem=38.17MiB / 13.63GiB
03:59:17 citybuddy-bench-commerce cpu=0.06% mem=363.6MiB / 13.63GiB
03:59:17 citybuddy-mysql-1 cpu=1.33% mem=1.034GiB / 13.63GiB
03:59:17 citybuddy-elasticsearch-1 cpu=0.82% mem=1.282GiB / 13.63GiB
03:59:19 citybuddy-bench-k6 cpu=0.29% mem=36.17MiB / 13.63GiB
03:59:19 citybuddy-bench-agent cpu=11.14% mem=82.61MiB / 13.63GiB
03:59:19 citybuddy-bench-model cpu=0.21% mem=38.17MiB / 13.63GiB
03:59:19 citybuddy-bench-commerce cpu=0.16% mem=363.6MiB / 13.63GiB
03:59:19 citybuddy-mysql-1 cpu=1.03% mem=1.034GiB / 13.63GiB
03:59:19 citybuddy-elasticsearch-1 cpu=0.54% mem=1.282GiB / 13.63GiB
03:59:21 citybuddy-bench-k6 cpu=0.20% mem=36.41MiB / 13.63GiB
03:59:21 citybuddy-bench-agent cpu=0.12% mem=82.6MiB / 13.63GiB
03:59:21 citybuddy-bench-model cpu=0.12% mem=38.16MiB / 13.63GiB
03:59:21 citybuddy-bench-commerce cpu=0.77% mem=363.7MiB / 13.63GiB
03:59:21 citybuddy-mysql-1 cpu=0.26% mem=1.034GiB / 13.63GiB
03:59:21 citybuddy-elasticsearch-1 cpu=1.62% mem=1.282GiB / 13.63GiB
03:59:23 citybuddy-bench-k6 cpu=0.12% mem=36.14MiB / 13.63GiB
03:59:23 citybuddy-bench-agent cpu=0.07% mem=82.59MiB / 13.63GiB
03:59:23 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:23 citybuddy-bench-commerce cpu=0.06% mem=363.7MiB / 13.63GiB
03:59:23 citybuddy-mysql-1 cpu=0.12% mem=1.034GiB / 13.63GiB
03:59:23 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:59:25 citybuddy-bench-k6 cpu=0.09% mem=36.14MiB / 13.63GiB
03:59:25 citybuddy-bench-agent cpu=0.05% mem=82.58MiB / 13.63GiB
03:59:25 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:25 citybuddy-bench-commerce cpu=0.06% mem=363.7MiB / 13.63GiB
03:59:25 citybuddy-mysql-1 cpu=0.12% mem=1.034GiB / 13.63GiB
03:59:25 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:59:27 citybuddy-bench-k6 cpu=0.18% mem=36.14MiB / 13.63GiB
03:59:27 citybuddy-bench-agent cpu=0.09% mem=82.58MiB / 13.63GiB
03:59:27 citybuddy-bench-model cpu=0.11% mem=38.16MiB / 13.63GiB
03:59:27 citybuddy-bench-commerce cpu=0.12% mem=363.7MiB / 13.63GiB
03:59:27 citybuddy-mysql-1 cpu=0.34% mem=1.034GiB / 13.63GiB
03:59:27 citybuddy-elasticsearch-1 cpu=2.91% mem=1.282GiB / 13.63GiB
03:59:29 citybuddy-bench-k6 cpu=0.09% mem=36.14MiB / 13.63GiB
03:59:29 citybuddy-bench-agent cpu=0.04% mem=82.58MiB / 13.63GiB
03:59:29 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:29 citybuddy-bench-commerce cpu=0.10% mem=363.7MiB / 13.63GiB
03:59:29 citybuddy-mysql-1 cpu=0.13% mem=1.034GiB / 13.63GiB
03:59:29 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:59:31 citybuddy-bench-k6 cpu=0.75% mem=36.39MiB / 13.63GiB
03:59:31 citybuddy-bench-agent cpu=0.04% mem=82.58MiB / 13.63GiB
03:59:31 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:31 citybuddy-bench-commerce cpu=0.54% mem=363.7MiB / 13.63GiB
03:59:31 citybuddy-mysql-1 cpu=0.12% mem=1.034GiB / 13.63GiB
03:59:31 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:59:33 citybuddy-bench-k6 cpu=0.14% mem=36.14MiB / 13.63GiB
03:59:33 citybuddy-bench-agent cpu=0.06% mem=82.58MiB / 13.63GiB
03:59:33 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
03:59:33 citybuddy-bench-commerce cpu=0.09% mem=363.7MiB / 13.63GiB
03:59:33 citybuddy-mysql-1 cpu=0.17% mem=1.034GiB / 13.63GiB
03:59:33 citybuddy-elasticsearch-1 cpu=1.38% mem=1.282GiB / 13.63GiB
03:59:35 citybuddy-bench-k6 cpu=0.11% mem=36.14MiB / 13.63GiB
03:59:35 citybuddy-bench-agent cpu=0.06% mem=82.58MiB / 13.63GiB
03:59:35 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:59:35 citybuddy-bench-commerce cpu=0.07% mem=363.7MiB / 13.63GiB
03:59:35 citybuddy-mysql-1 cpu=0.15% mem=1.034GiB / 13.63GiB
03:59:35 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:59:37 citybuddy-bench-k6 cpu=0.10% mem=36.14MiB / 13.63GiB
03:59:37 citybuddy-bench-agent cpu=0.04% mem=82.58MiB / 13.63GiB
03:59:37 citybuddy-bench-model cpu=0.04% mem=38.16MiB / 13.63GiB
03:59:37 citybuddy-bench-commerce cpu=0.05% mem=363.7MiB / 13.63GiB
03:59:37 citybuddy-mysql-1 cpu=0.14% mem=1.034GiB / 13.63GiB
03:59:37 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:59:39 citybuddy-bench-k6 cpu=0.15% mem=36.14MiB / 13.63GiB
03:59:39 citybuddy-bench-agent cpu=0.07% mem=82.58MiB / 13.63GiB
03:59:39 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
03:59:39 citybuddy-bench-commerce cpu=0.12% mem=363.7MiB / 13.63GiB
03:59:39 citybuddy-mysql-1 cpu=0.22% mem=1.034GiB / 13.63GiB
03:59:39 citybuddy-elasticsearch-1 cpu=1.72% mem=1.282GiB / 13.63GiB
03:59:41 citybuddy-bench-k6 cpu=0.10% mem=36.14MiB / 13.63GiB
03:59:41 citybuddy-bench-agent cpu=0.05% mem=82.58MiB / 13.63GiB
03:59:41 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:41 citybuddy-bench-commerce cpu=0.58% mem=363.7MiB / 13.63GiB
03:59:41 citybuddy-mysql-1 cpu=0.17% mem=1.034GiB / 13.63GiB
03:59:41 citybuddy-elasticsearch-1 cpu=0.10% mem=1.282GiB / 13.63GiB
03:59:43 citybuddy-bench-k6 cpu=0.13% mem=36.14MiB / 13.63GiB
03:59:43 citybuddy-bench-agent cpu=0.06% mem=82.58MiB / 13.63GiB
03:59:43 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:59:43 citybuddy-bench-commerce cpu=0.07% mem=363.7MiB / 13.63GiB
03:59:43 citybuddy-mysql-1 cpu=0.16% mem=1.034GiB / 13.63GiB
03:59:43 citybuddy-elasticsearch-1 cpu=0.16% mem=1.282GiB / 13.63GiB
03:59:45 citybuddy-bench-k6 cpu=0.14% mem=36.14MiB / 13.63GiB
03:59:45 citybuddy-bench-agent cpu=0.05% mem=82.58MiB / 13.63GiB
03:59:45 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:59:45 citybuddy-bench-commerce cpu=0.09% mem=363.7MiB / 13.63GiB
03:59:45 citybuddy-mysql-1 cpu=0.18% mem=1.034GiB / 13.63GiB
03:59:45 citybuddy-elasticsearch-1 cpu=1.61% mem=1.282GiB / 13.63GiB
03:59:47 citybuddy-bench-k6 cpu=0.15% mem=36.14MiB / 13.63GiB
03:59:47 citybuddy-bench-agent cpu=0.08% mem=82.58MiB / 13.63GiB
03:59:47 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:59:47 citybuddy-bench-commerce cpu=0.08% mem=363.7MiB / 13.63GiB
03:59:47 citybuddy-mysql-1 cpu=0.23% mem=1.034GiB / 13.63GiB
03:59:47 citybuddy-elasticsearch-1 cpu=0.16% mem=1.282GiB / 13.63GiB
03:59:49 citybuddy-bench-k6 cpu=0.13% mem=36.14MiB / 13.63GiB
03:59:49 citybuddy-bench-agent cpu=0.06% mem=82.48MiB / 13.63GiB
03:59:49 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:59:49 citybuddy-bench-commerce cpu=0.13% mem=363.7MiB / 13.63GiB
03:59:49 citybuddy-mysql-1 cpu=0.19% mem=1.034GiB / 13.63GiB
03:59:49 citybuddy-elasticsearch-1 cpu=0.14% mem=1.282GiB / 13.63GiB
03:59:51 citybuddy-bench-k6 cpu=0.11% mem=36.14MiB / 13.63GiB
03:59:51 citybuddy-bench-agent cpu=0.05% mem=82.48MiB / 13.63GiB
03:59:51 citybuddy-bench-model cpu=0.04% mem=38.16MiB / 13.63GiB
03:59:51 citybuddy-bench-commerce cpu=0.71% mem=363.9MiB / 13.63GiB
03:59:51 citybuddy-mysql-1 cpu=0.12% mem=1.034GiB / 13.63GiB
03:59:51 citybuddy-elasticsearch-1 cpu=1.35% mem=1.282GiB / 13.63GiB
03:59:53 citybuddy-bench-k6 cpu=0.18% mem=36.14MiB / 13.63GiB
03:59:53 citybuddy-bench-agent cpu=0.09% mem=82.42MiB / 13.63GiB
03:59:53 citybuddy-bench-model cpu=0.09% mem=38.16MiB / 13.63GiB
03:59:53 citybuddy-bench-commerce cpu=0.18% mem=363.9MiB / 13.63GiB
03:59:53 citybuddy-mysql-1 cpu=0.24% mem=1.034GiB / 13.63GiB
03:59:53 citybuddy-elasticsearch-1 cpu=0.18% mem=1.282GiB / 13.63GiB
03:59:55 citybuddy-bench-k6 cpu=0.15% mem=36.14MiB / 13.63GiB
03:59:55 citybuddy-bench-agent cpu=0.07% mem=82.42MiB / 13.63GiB
03:59:55 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
03:59:55 citybuddy-bench-commerce cpu=0.11% mem=363.9MiB / 13.63GiB
03:59:55 citybuddy-mysql-1 cpu=0.21% mem=1.034GiB / 13.63GiB
03:59:55 citybuddy-elasticsearch-1 cpu=0.22% mem=1.282GiB / 13.63GiB
03:59:57 citybuddy-bench-k6 cpu=0.34% mem=36.14MiB / 13.63GiB
03:59:57 citybuddy-bench-agent cpu=0.06% mem=82.39MiB / 13.63GiB
03:59:57 citybuddy-bench-model cpu=0.05% mem=38.16MiB / 13.63GiB
03:59:57 citybuddy-bench-commerce cpu=0.13% mem=363.9MiB / 13.63GiB
03:59:57 citybuddy-mysql-1 cpu=0.15% mem=1.034GiB / 13.63GiB
03:59:57 citybuddy-elasticsearch-1 cpu=1.36% mem=1.282GiB / 13.63GiB
03:59:59 citybuddy-bench-k6 cpu=0.13% mem=36.14MiB / 13.63GiB
03:59:59 citybuddy-bench-agent cpu=0.07% mem=82.39MiB / 13.63GiB
03:59:59 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
03:59:59 citybuddy-bench-commerce cpu=0.20% mem=363.9MiB / 13.63GiB
03:59:59 citybuddy-mysql-1 cpu=0.22% mem=1.034GiB / 13.63GiB
03:59:59 citybuddy-elasticsearch-1 cpu=0.14% mem=1.282GiB / 13.63GiB
04:00:01 citybuddy-bench-k6 cpu=0.97% mem=38.16MiB / 13.63GiB
04:00:01 citybuddy-bench-agent cpu=0.07% mem=82.37MiB / 13.63GiB
04:00:01 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
04:00:01 citybuddy-bench-commerce cpu=0.80% mem=363.9MiB / 13.63GiB
04:00:01 citybuddy-mysql-1 cpu=0.22% mem=1.034GiB / 13.63GiB
04:00:01 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
04:00:03 citybuddy-bench-k6 cpu=0.10% mem=38.16MiB / 13.63GiB
04:00:03 citybuddy-bench-agent cpu=0.05% mem=82.37MiB / 13.63GiB
04:00:03 citybuddy-bench-model cpu=0.04% mem=38.16MiB / 13.63GiB
04:00:03 citybuddy-bench-commerce cpu=0.11% mem=364MiB / 13.63GiB
04:00:03 citybuddy-mysql-1 cpu=0.14% mem=1.034GiB / 13.63GiB
04:00:03 citybuddy-elasticsearch-1 cpu=1.35% mem=1.282GiB / 13.63GiB
04:00:05 citybuddy-bench-k6 cpu=0.16% mem=38.15MiB / 13.63GiB
04:00:05 citybuddy-bench-agent cpu=0.08% mem=82.35MiB / 13.63GiB
04:00:05 citybuddy-bench-model cpu=0.07% mem=38.16MiB / 13.63GiB
04:00:05 citybuddy-bench-commerce cpu=0.21% mem=364MiB / 13.63GiB
04:00:05 citybuddy-mysql-1 cpu=0.28% mem=1.034GiB / 13.63GiB
04:00:05 citybuddy-elasticsearch-1 cpu=0.14% mem=1.282GiB / 13.63GiB
04:00:07 citybuddy-bench-k6 cpu=0.11% mem=38.15MiB / 13.63GiB
04:00:07 citybuddy-bench-agent cpu=0.05% mem=82.34MiB / 13.63GiB
04:00:07 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
04:00:07 citybuddy-bench-commerce cpu=0.27% mem=364.3MiB / 13.63GiB
04:00:07 citybuddy-mysql-1 cpu=0.19% mem=1.034GiB / 13.63GiB
04:00:07 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
04:00:09 citybuddy-bench-k6 cpu=0.11% mem=38.15MiB / 13.63GiB
04:00:09 citybuddy-bench-agent cpu=0.05% mem=82.32MiB / 13.63GiB
04:00:09 citybuddy-bench-model cpu=0.06% mem=38.16MiB / 13.63GiB
04:00:09 citybuddy-bench-commerce cpu=0.12% mem=364MiB / 13.63GiB
04:00:09 citybuddy-mysql-1 cpu=0.14% mem=1.034GiB / 13.63GiB
04:00:09 citybuddy-elasticsearch-1 cpu=1.35% mem=1.282GiB / 13.63GiB
04:00:11 citybuddy-bench-k6 cpu=0.17% mem=38.15MiB / 13.63GiB
04:00:11 citybuddy-bench-agent cpu=0.08% mem=82.32MiB / 13.63GiB
04:00:11 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
04:00:11 citybuddy-bench-commerce cpu=0.70% mem=364.1MiB / 13.63GiB
04:00:11 citybuddy-mysql-1 cpu=0.31% mem=1.034GiB / 13.63GiB
04:00:11 citybuddy-elasticsearch-1 cpu=0.17% mem=1.282GiB / 13.63GiB
04:00:13 citybuddy-bench-k6 cpu=0.17% mem=38.15MiB / 13.63GiB
04:00:13 citybuddy-bench-agent cpu=0.06% mem=82.3MiB / 13.63GiB
04:00:13 citybuddy-bench-model cpu=0.08% mem=38.16MiB / 13.63GiB
04:00:13 citybuddy-bench-commerce cpu=0.17% mem=364.1MiB / 13.63GiB
04:00:13 citybuddy-mysql-1 cpu=0.23% mem=1.034GiB / 13.63GiB
04:00:13 citybuddy-elasticsearch-1 cpu=0.19% mem=1.282GiB / 13.63GiB
04:00:15 citybuddy-bench-k6 cpu=0.55% mem=38.2MiB / 13.63GiB
04:00:15 citybuddy-bench-agent cpu=55.70% mem=82.38MiB / 13.63GiB
04:00:15 citybuddy-bench-model cpu=0.69% mem=38.17MiB / 13.63GiB
04:00:15 citybuddy-bench-commerce cpu=0.15% mem=364.1MiB / 13.63GiB
04:00:15 citybuddy-mysql-1 cpu=3.25% mem=1.034GiB / 13.63GiB
04:00:15 citybuddy-elasticsearch-1 cpu=3.68% mem=1.282GiB / 13.63GiB
04:00:17 citybuddy-bench-k6 cpu=0.61% mem=38.25MiB / 13.63GiB
04:00:17 citybuddy-bench-agent cpu=56.25% mem=82.75MiB / 13.63GiB
04:00:17 citybuddy-bench-model cpu=0.78% mem=38.17MiB / 13.63GiB
04:00:17 citybuddy-bench-commerce cpu=0.12% mem=364.1MiB / 13.63GiB
04:00:17 citybuddy-mysql-1 cpu=3.00% mem=1.034GiB / 13.63GiB
04:00:17 citybuddy-elasticsearch-1 cpu=6.51% mem=1.282GiB / 13.63GiB
04:00:19 citybuddy-bench-k6 cpu=0.65% mem=38.29MiB / 13.63GiB
04:00:19 citybuddy-bench-agent cpu=55.85% mem=82.6MiB / 13.63GiB
04:00:19 citybuddy-bench-model cpu=0.87% mem=38.18MiB / 13.63GiB
04:00:19 citybuddy-bench-commerce cpu=0.17% mem=364.1MiB / 13.63GiB
04:00:19 citybuddy-mysql-1 cpu=3.26% mem=1.034GiB / 13.63GiB
04:00:19 citybuddy-elasticsearch-1 cpu=2.70% mem=1.282GiB / 13.63GiB
04:00:21 citybuddy-bench-k6 cpu=0.53% mem=38.3MiB / 13.63GiB
04:00:21 citybuddy-bench-agent cpu=53.25% mem=82.68MiB / 13.63GiB
04:00:21 citybuddy-bench-model cpu=0.70% mem=38.18MiB / 13.63GiB
04:00:21 citybuddy-bench-commerce cpu=0.63% mem=364.2MiB / 13.63GiB
04:00:21 citybuddy-mysql-1 cpu=2.77% mem=1.034GiB / 13.63GiB
04:00:21 citybuddy-elasticsearch-1 cpu=3.20% mem=1.282GiB / 13.63GiB
04:00:23 citybuddy-bench-k6 cpu=0.56% mem=38.32MiB / 13.63GiB
04:00:23 citybuddy-bench-agent cpu=53.36% mem=84.82MiB / 13.63GiB
04:00:23 citybuddy-bench-model cpu=0.66% mem=38.18MiB / 13.63GiB
04:00:23 citybuddy-bench-commerce cpu=0.08% mem=364.2MiB / 13.63GiB
04:00:23 citybuddy-mysql-1 cpu=2.73% mem=1.034GiB / 13.63GiB
04:00:23 citybuddy-elasticsearch-1 cpu=2.02% mem=1.282GiB / 13.63GiB
04:00:25 citybuddy-bench-k6 cpu=0.74% mem=38.32MiB / 13.63GiB
04:00:25 citybuddy-bench-agent cpu=58.44% mem=84.87MiB / 13.63GiB
04:00:25 citybuddy-bench-model cpu=0.91% mem=38.18MiB / 13.63GiB
04:00:25 citybuddy-bench-commerce cpu=0.10% mem=364.2MiB / 13.63GiB
04:00:25 citybuddy-mysql-1 cpu=3.11% mem=1.034GiB / 13.63GiB
04:00:25 citybuddy-elasticsearch-1 cpu=2.71% mem=1.282GiB / 13.63GiB
04:00:27 citybuddy-bench-k6 cpu=0.76% mem=38.33MiB / 13.63GiB
04:00:27 citybuddy-bench-agent cpu=58.58% mem=91.39MiB / 13.63GiB
04:00:27 citybuddy-bench-model cpu=0.84% mem=38.18MiB / 13.63GiB
04:00:27 citybuddy-bench-commerce cpu=0.15% mem=364.2MiB / 13.63GiB
04:00:27 citybuddy-mysql-1 cpu=3.51% mem=1.034GiB / 13.63GiB
04:00:27 citybuddy-elasticsearch-1 cpu=4.03% mem=1.282GiB / 13.63GiB
04:00:29 citybuddy-bench-k6 cpu=0.75% mem=38.33MiB / 13.63GiB
04:00:29 citybuddy-bench-agent cpu=56.85% mem=93.77MiB / 13.63GiB
04:00:29 citybuddy-bench-model cpu=0.82% mem=38.18MiB / 13.63GiB
04:00:29 citybuddy-bench-commerce cpu=0.84% mem=364.2MiB / 13.63GiB
04:00:29 citybuddy-mysql-1 cpu=5.20% mem=1.034GiB / 13.63GiB
04:00:29 citybuddy-elasticsearch-1 cpu=2.71% mem=1.282GiB / 13.63GiB
04:00:31 citybuddy-bench-k6 cpu=0.68% mem=38.34MiB / 13.63GiB
04:00:31 citybuddy-bench-agent cpu=56.35% mem=95.57MiB / 13.63GiB
04:00:31 citybuddy-bench-model cpu=0.84% mem=38.18MiB / 13.63GiB
04:00:31 citybuddy-bench-commerce cpu=0.62% mem=364.2MiB / 13.63GiB
04:00:31 citybuddy-mysql-1 cpu=5.08% mem=1.034GiB / 13.63GiB
04:00:31 citybuddy-elasticsearch-1 cpu=2.44% mem=1.282GiB / 13.63GiB
04:00:33 citybuddy-bench-k6 cpu=1.76% mem=38.34MiB / 13.63GiB
04:00:33 citybuddy-bench-agent cpu=53.34% mem=96.78MiB / 13.63GiB
04:00:33 citybuddy-bench-model cpu=0.67% mem=38.18MiB / 13.63GiB
04:00:33 citybuddy-bench-commerce cpu=0.10% mem=364.2MiB / 13.63GiB
04:00:33 citybuddy-mysql-1 cpu=4.46% mem=1.034GiB / 13.63GiB
04:00:33 citybuddy-elasticsearch-1 cpu=3.12% mem=1.282GiB / 13.63GiB
04:00:35 citybuddy-bench-k6 cpu=0.77% mem=38.35MiB / 13.63GiB
04:00:35 citybuddy-bench-agent cpu=56.92% mem=99.54MiB / 13.63GiB
04:00:35 citybuddy-bench-model cpu=0.91% mem=38.18MiB / 13.63GiB
04:00:35 citybuddy-bench-commerce cpu=0.10% mem=364.2MiB / 13.63GiB
04:00:35 citybuddy-mysql-1 cpu=5.74% mem=1.034GiB / 13.63GiB
